url_pk,channel_id,title,description,thumbnails,published,play_time,view_count,like_count
kpSdHYpUlpE,UCC9pQY_uaBSa0WOpMNJHbEQ,이렇게 간단한데 참을 수 있는 사람 있나요,"감자탕 라면을 만들어 보자

[재료]
육개장 컵라면, 돼지고기 200g, 감자 1알, 대파, 깻잎, 들깨가루

[만드는 법]
1. 물 500ml, 된장 크게 1스푼, 고추장 1/3스푼, 육개장 라면 스프를 넣고 섞어줍니다.
2. 물이 끓으면 돼지고기, 감자를 넣고 감자가 익을 때까지 끓여줍니다.
3. 면, 대파를 넣고 익혀줍니다.
(짜다면 입맛에 맞게 물을 조금씩 추가해줍니다.)
4. 깻잎, 들깨가루를 입맛에 맞게 넣어줍니다. 

#감자탕 #라면 

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/kpSdHYpUlpE/hqdefault.jpg', 'width': 480, 'height': 360}",2022-08-23T09:27:02Z,2:10,122024,2135
kmIYGGlua9s,UCC9pQY_uaBSa0WOpMNJHbEQ,간단하게 만든 스팸 밥요리 6가지,"1. 계란 스팸 볶음밥
팬에 기름두르고 파, 스팸 반개를 넣어 줍니다.
볶아주다가 한쪽으로 밀어두고 계란 1개를 넣어서 스크램블 해준다.
밥 1공기, 굴소스 1스푼을 넣고 마저 볶아준다.

2. 간장 스팸덮밥
팬에 얇게 썬 스팸을 구워준다.
양념장( 물3스푼, 진간장1스푼, 맛술1스푼, 올리고당 1스푼) 을 부어준다.
양념장을 졸여준후 흰밥위에 스팸을 올려주고 계란 노른자를 곁들여 먹는다.

3. 스팸까스
스팸을 두껍게 3등분 내준다.
밀가루- 계란- 빵가루 순으로 골고루 뭍혀준다.
팬에 기름을 넉넉히 두르고 튀겨준다.
입맛에 맞는 소스를 뿌려준 후 먹는다.

4. 된장 스팸 덮밥
스팸을 얇게 썰어 준다.
미소된장1스푼, 맛술2스푼을 섞어 스팸을 냉장고에 재워둔다.
스팸을 꺼내어 구워준 후 흰밥에 올리고 계란 노른자를 곁들여 먹는다.

5. 고추장 스팸찌개
냄비에 물 4컵에 스팸, 양파, 파, 두부를 두껍게 썰어 넣는다.
고추장 크게 1스푼, 국간장 1스푼, 고춧가루 1스푼, 다진마늘 1스푼, 후추 조금 넣고 물이 3분에1 정도 날라가게 졸여준다.
찌개를 떠서 밥 위에 올려 먹으면 꿀맛

6. 스팸 숙주 볶음
팬에 파,마늘 기름을 내준후 스팸 반개를 넣는다.
숙주, 채썬 양파를 넣고 양념장(진간장1스푼, 굴소스1스푼, 설탕 반스푼, 맛술1스푼, 후추, 참기름) 을 넣어준다.
숙주가 숨이 죽을때까지 볶아준다.
흰밥위에 올려 먹으면 개꿀맛","{'url': 'https://i.ytimg.com/vi/kmIYGGlua9s/hqdefault.jpg', 'width': 480, 'height': 360}",2020-02-14T14:36:03Z,9:9,3280148,52615
lHhcH2IiUtw,UCC9pQY_uaBSa0WOpMNJHbEQ,혼자 집에서 고급스럽게 먹는 '투움바 라면' 만들기,"아웃백 가고 싶지만 혼자라서 못가는 분들을 위한 투움바 라면 레시피


#투움바라면","{'url': 'https://i.ytimg.com/vi/lHhcH2IiUtw/hqdefault.jpg', 'width': 480, 'height': 360}",2021-04-06T08:00:09Z,4:33,130804,1684
1kH1-yZMtE0,UCC9pQY_uaBSa0WOpMNJHbEQ,불닭볶음면 5000배 맛있게 먹는 방법,"간단하게 불닭주먹밥을 만들어보자

[재료]
불닭볶음면, 참치, 마요네즈, 설탕, 식초, 계란, 돈가스소스

[만드는 법]
1. 불닭볶음면의 면을 다 부셔주고 물을 부어 불려줍니다.
2. 참치 1캔 (100g), 마요네즈 1스푼, 설탕 1스푼, 식초 1스푼을 섞어줍니다.
3. 팬에 식용유를 두르고 계란 스크램블을 만들어준 뒤 빼줍니다.
4. 불려놓은 면을 넣고 잠시 익혀줍니다.
5. 밥 1공기, 불닭 소스를 넣고 물기가 없어질 때까지 볶아줍니다.
6. 미리 빼둔 계란 스크램블을 넣고 같이 볶아준 뒤 식혀줍니다.
7. 볶음밥과 (2)번을 넣고 주먹밥을 만들어줍니다.
8. 팬에 주먹밥을 올려주고  주먹밥 위로 돈가스 소스를 조금씩 뿌려주면서 구워줍니다.
9. 구워진 주먹밥 위로 불닭 후레이크를 뿌려 마무리해줍니다.

#불닭볶음면
#주먹밥","{'url': 'https://i.ytimg.com/vi/1kH1-yZMtE0/hqdefault.jpg', 'width': 480, 'height': 360}",2021-12-04T05:38:20Z,4:20,182360,3137
3hQ47tSicBE,UCC9pQY_uaBSa0WOpMNJHbEQ,이게 진짜 자취요리 ㅇㅈ?,"참치라면밥

[재료]
매운 라면 1봉, 밥, 참치 (100g), 계란

[만드는 법]
1. 밥, 라면스프 1/2봉, 참치 1캔, 계란 노른자를 잘 섞어줍니다.
2. 입맛에 맞게 마요네즈, 김가루 추가하면 더 맛있습니다.

라면땅

[만드는 법]
1. 라면을 잘게 부숴준 뒤 전자레인지에 2분 돌려줍니다.
2. 설탕 2스푼, 라면스프 1/2봉지 넣고 전자레인지 1분 더 돌려줍니다.

#라면요리 


채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/3hQ47tSicBE/hqdefault.jpg', 'width': 480, 'height': 360}",2022-07-11T08:42:01Z,1:39,239674,2556
dRWuc1bsSzM,UCC9pQY_uaBSa0WOpMNJHbEQ,두부로 밥 2공기 끝장내게 간단한 방법,"두부 청경채 덮밥을 간단하게 만들어보자

[재료]
두부 150g, 청경채 2포기, 다진 돼지고기(60g)

[만드는 법]
1. 팬에 식용유를 두르고 다진 돼지고기를 핏기가 안보일 때까지 볶아줍니다.
2. 두부를 넣고 노릿해지게 볶아줍니다.
3. 청경채, 다진마늘 반스푼을 넣고 숨이 죽을 때까지 볶아줍니다.
4. 물 1/2컵 (약 90ml), 굴소스 1스푼, 돈가스소스 1스푼을 넣고 자박하게 끓여줍니다.
5. 참기름 1/2스푼, 후추를 조금 뿌려줍니다.

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join

#두부
#청경채
#덮밥","{'url': 'https://i.ytimg.com/vi/dRWuc1bsSzM/hqdefault.jpg', 'width': 480, 'height': 360}",2022-02-27T03:00:06Z,2:28,66849,1115
zgWef0HKAdw,UCC9pQY_uaBSa0WOpMNJHbEQ,집에 '이것' 있다면 당장 꺼내세요,"감자떡을 만들어 보자

[재료]
감자 500g, 모짜렐라 치즈, 우유

[만드는 법]
1. 감자는 껍질을 벗기고 완전히 익혀줍니다.
2. 익힌 감자는 으깨어주고 소금 1/3스푼, 설탕 2스푼, 우유 1/3컵(약 60ml)을 넣어서 감자 반죽을 만들어 줍니다.
3. 감자 반죽에 모짜렐라 치즈를 넣고 모양을 잡아줍니다.
4. 팬에 식용유를 두르고 감자떡을 넣고 구워줍니다.
5. 추가로 돈가스 소스를 2~3방울씩 둘러줍니다.
6. 파슬리를 뿌려 마무리합니다.

#감자떡

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/zgWef0HKAdw/hqdefault.jpg', 'width': 480, 'height': 360}",2023-01-16T09:20:45Z,1:52,94774,1356
0liEqigay5A,UCC9pQY_uaBSa0WOpMNJHbEQ,비빔면을 색다르게 먹는 방법,"1. 물비빔면

-냉면 육수에 비빔양념 소스를 잘 풀어줍니다.
-면을 올려주고 오이를 채썰어서 한줌 올려줍니다.
-깨를 뿌려 마무리해줍니다.


2. 계란마요 비빔면

-잘끓인 비빔면에 마요네즈, 노른자, 파마산 치즈가루를 추가해서 먹는다.


3. 마라 비빔면

마라양념장
- 다진 파 2줌, 다진 양파 2줌, 다진돼지고기 100g을 볶아줍니다.
- 시중에 파는 마라탕 소스를 준비해서 2스푼 넣고 같이 볶아줍니다.
(이때 불을 꺼준 후 볶아줍니다.)
- 만든 양념장을 차갑게 식혀줍니다.

- 청경채, 숙주, 팽이 버섯과 면을 같이 끓여서 준비해줍니다.
- 비빔소스와 마라양념장 1스푼을 넣고 같이 비벼줍니다.


4. 삼골비빔면

- 살짝 얼린 냉면육수에 비빔 양념장을 뿌려주고
- 잘끓인 면, 삼겹살, 골뱅이, 깻잎, 김가루를 뿌려줍니다.","{'url': 'https://i.ytimg.com/vi/0liEqigay5A/hqdefault.jpg', 'width': 480, 'height': 360}",2020-08-10T08:52:17Z,4:35,183127,2422
Xwf1cwUFRj4,UCC9pQY_uaBSa0WOpMNJHbEQ,우동을 시원하고 맛있게 먹는 신박한 방법 3가지,"맛있는 냉우동을 만들어 보자

#냉우동 #아이스크림 #자취요리","{'url': 'https://i.ytimg.com/vi/Xwf1cwUFRj4/hqdefault.jpg', 'width': 480, 'height': 360}",2021-07-20T08:45:57Z,3:43,92922,1387
2Y19huwM8mY,UCC9pQY_uaBSa0WOpMNJHbEQ,이걸로 하루종일 배터지게 먹는 방법,"매콤한 콘치즈를 만들어보자

[재료]
옥수수통조림  340g

[양념]
고추장 크게 1스푼
마요네즈 3스푼
설탕 2스푼
고춧가루 1스푼
다진 양파 3스푼
청양고추 1개

#콘치즈","{'url': 'https://i.ytimg.com/vi/2Y19huwM8mY/hqdefault.jpg', 'width': 480, 'height': 360}",2021-11-13T10:45:01Z,3:19,115384,2043
alz_f_aRAkw,UCC9pQY_uaBSa0WOpMNJHbEQ,신라면을 특별하게 먹는 신박한 방법,"이 영상은 유료광고를 포함하고 있습니다.

1. 로제신라면
2. 로제라볶이
3. 사리곰탕파스타

#로제신라면 #신라면 #nongshim","{'url': 'https://i.ytimg.com/vi/alz_f_aRAkw/hqdefault.jpg', 'width': 480, 'height': 360}",2021-05-14T09:00:00Z,4:58,140055,1925
ERU_ChKx18o,UCC9pQY_uaBSa0WOpMNJHbEQ,라면 이제 구워드세요,"라면을 한 개의 요리로 만드는 방법

#라면 #라면맛있게만들기 #라면먹고갈래","{'url': 'https://i.ytimg.com/vi/ERU_ChKx18o/hqdefault.jpg', 'width': 480, 'height': 360}",2021-06-18T07:00:04Z,2:28,202150,2372
mMUO1VBcf2Y,UCC9pQY_uaBSa0WOpMNJHbEQ,1초만에 불향 내는 방법,"이 영상은 유료광고를 포함하고 있습니다.

**할인이벤트는 1/13 종료되었습니다!
영상 속 제품은 홈페이지에서 구매가능합니다. 
👉👉 https://www.ssirm.co.kr

**궁금하신 부분 문의 답변입니다.

Q) 파유 1개, 볶음밥 1개를 담았더니 배송비가 2번 붙어요
A) 씨름은 제품 특성상 상온과 냉동 물류센터를 따로 운영하고 있습니다. 두가지 물류센터를 운영하다 보니 각각 배송비가 부과되고 있습니다.
다만, 회원가입 하시는 분들에 한하여 신규회원 1,500원 배송비 지원 쿠폰과 제품 15% 할인 쿠폰을 지급하고 있으니 이 부분을 활용하시면 좋습니다.
(무료배송 상품도 있으니 같이 담아도 좋을꺼 같습니다.)

Q) 목초액이 들어가나요?
A) 화유/파유는 목초액이 일절 들어가지 않습니다. 
전부 천연재료로 맛과 향을 내어서 걱정하시지 않으시고 조리하셔도 된다고합니다.

#자취요리 #자취생필수템 #간단요리 #화유 #파유 #씨름 #SSIRM","{'url': 'https://i.ytimg.com/vi/mMUO1VBcf2Y/hqdefault.jpg', 'width': 480, 'height': 360}",2022-01-09T09:00:17Z,2:45,128471,1882
gihkUDAAb5A,UCC9pQY_uaBSa0WOpMNJHbEQ,이제 김빠진 맥주 버리지말고 닭에 활용하세요!,"닭간장조림을 만들어보자 

[재료]
닭다리살 정육 350g, 김빠진 맥주

[만드는 법]
1. 닭다리살을 앞뒤로 구워줍니다.
2. 맥주 1컵 (약 180ml), 진간장 2스푼, 돈가스 소스 2스푼, 설탕 2스푼, 다진 마늘 1스푼, 후추 조금 넣고 졸여줍니다.
3. 국물이 자박해졌을 때쯤에 양파 반개를 채썰어 넣고 볶아줍니다.

#맥주 #닭조림

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/gihkUDAAb5A/hqdefault.jpg', 'width': 480, 'height': 360}",2022-07-14T09:10:59Z,2:1,66109,1041
kD0aDigQ7WE,UCC9pQY_uaBSa0WOpMNJHbEQ,아침에 특별하게 바나나를 먹는 방법,"잘 익은 바나나나 너무 많이 익은 바나나가 있으면 만들어 보세요

[준비물]
바나나, 식빵, 계란, 소금, 치즈(선택 사항)

토스트 5가지 레시피 - https://youtu.be/_Fv3m3AOrzo

#바나나 #banana","{'url': 'https://i.ytimg.com/vi/kD0aDigQ7WE/hqdefault.jpg', 'width': 480, 'height': 360}",2021-08-13T08:45:00Z,2:55,48595,874
TDMvIr61ATw,UCC9pQY_uaBSa0WOpMNJHbEQ,케찹을 맛있게 활용하는 방법 10가지,"케찹을 넣어서 더 맛있게 요리를 만들어 보자 

00:00  케찹 요리 시작
00:16  1. 케찹 라면
00:26  2. 케찹 카레
00:41  3. 케찹 김치볶음밥
00:51  4. 참치볶음 반찬
01:16  5. 참치 볶음밥
01:39  6. 오므라이스
02:20  7. 매운 고추 참치 볶음밥 
02:58  8. 양배추샐러드 
03:40  9. 소시지 야채볶음
04:43  10. 나폴리탄 파스타


#케찹 #케찹볶음 #케찹파스타","{'url': 'https://i.ytimg.com/vi/TDMvIr61ATw/hqdefault.jpg', 'width': 480, 'height': 360}",2021-07-10T09:15:56Z,5:56,94497,1629
eQHWLvUMdTo,UCC9pQY_uaBSa0WOpMNJHbEQ,제발 복날에 이거 한번만 드셔보세요,"닭칼국수를 만들어보자

[재료]
멸치 칼국수 라면, 닭가슴살 (100g), 양파, 애호박, 대파, 청양고추

[만드는 법]
1. 닭가슴살은 전자레인지에 돌린 후 먹기 좋게 뜯어줍니다.
2. 닭가슴살, 맛소금 1꼬집, 후추 조금, 다진 마늘 1/2스푼, 참기름 조금을 넣고 닭건더기를 만들어줍니다.
3. 물 3컵 + 1/2컵 (약 600~630ml), 스프, 멸치 액젓 1스푼을 넣고 끓여줍니다.
4. 면, 양파, 애호박, 닭건더기 2/3, 청양고추를 넣고 면을 익혀줍니다.
5. 면이 익었으면 남은 닭건더기 1/3과 대파를 올려줍니다. 

#복날 #닭칼국수

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/eQHWLvUMdTo/hqdefault.jpg', 'width': 480, 'height': 360}",2022-08-15T08:38:09Z,2:7,121885,1693
OVQvDhgyi5E,UCC9pQY_uaBSa0WOpMNJHbEQ,콘치즈버터구이 만들기 :: 자취요리 :: 쉬운요리,"1. 물기를 뺀 콘 170g , 마요네즈 2스푼, 설탕 1스푼, 소금 1꼬집, 다진양파 2스푼을 넣고 끓여준다.

2. 모짜렐라 치즈, 체다치즈, 파슬리를 뿌려준다.","{'url': 'https://i.ytimg.com/vi/OVQvDhgyi5E/hqdefault.jpg', 'width': 480, 'height': 360}",2019-09-28T01:30:42Z,2:36,26715,394
Oz2rfJaJrC8,UCC9pQY_uaBSa0WOpMNJHbEQ,이렇게 먹으면 다른 건 이제 못 먹음,"카레라면을 만들어보자

[재료]
매운 라면 1봉, 카레가루, 소시지, 양파, 우유, 대파, 청양고추

[만드는 법]
1. 팬에 양파와 소시지를 볶아줍니다.
2. 우유 2컵 (약 360ml), 카레 가루 2스푼, 라면 스프 1/3봉 넣어줍니다.
3. 우유가 끓으면 면을 넣고 익혀줍니다.
(우유와 라면 스프는 중간에 입맛에 맞게 추가해줍니다.)
4. 대파, 청양고추, 소시지, 후추 등 올려줍니다.

#카레 #라면 

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/Oz2rfJaJrC8/hqdefault.jpg', 'width': 480, 'height': 360}",2022-08-22T09:28:17Z,2:20,186247,3748
WJ94ndavO0M,UCC9pQY_uaBSa0WOpMNJHbEQ,헉 이걸 만들어 줬더니 솔로 탈출하였습니다!!,"게살크림카레우동을 만들어보자

[재료]
우동면, 우유, 생크림(생략 가능), 카레 가루, 크래미

[만드는 법]
1. 양파를 팬에 볶아줍니다.
2. 우유 1컵 (약 180ml), 생크림 1컵 (약 180ml)을 부어줍니다.
(생크림이 없다면 우유 2컵 부어줍니다.)
3. 우동면, 다진 마늘 1스푼, 카레 가루 크게 3스푼(약 60g), 크래미를 넣고 우동면이 풀릴 때까지 끓여줍니다.
4. 크래미를 더 얹어주거나 파슬리를 뿌려줍니다.

#크림카레우동 #카레우동 #우동

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/WJ94ndavO0M/hqdefault.jpg', 'width': 480, 'height': 360}",2022-06-16T08:00:07Z,2:25,90050,1497
4tzYVYpJZEU,UCC9pQY_uaBSa0WOpMNJHbEQ,정력왕이 되고 싶으신 분 눌러보세요!!!!!,"집에 부추가 많이 남는다면 이렇게 드셔보세요.

부추 계란볶음밥
- 계란, 부추, 굴소스, 밥을 이용하여 볶음밥 만들기 


부추 곰국
- 사골곰탕에 부추를 넣어 맛있는 부추곰국 만들기


부추전
-부추 100g, 
-부침가루 ½컵,
-물½컵, 
-다진마늘 1스푼 , 
-멸치액젓 ½스푼


부추무침
 -진간장 2스푼
-설탕 1스푼
-고춧가루 1스푼
-식초 1스푼
-다진마늘 ½스푼
-참기름 1스푼
-통깨 많이


#볶음밥 #부추전 #부추","{'url': 'https://i.ytimg.com/vi/4tzYVYpJZEU/hqdefault.jpg', 'width': 480, 'height': 360}",2021-04-21T08:30:01Z,5:4,60418,923
vWLnF0qPBHQ,UCC9pQY_uaBSa0WOpMNJHbEQ,제발 고기 태우지 말고 이렇게 해보세요!,"돼지 불백을 만들어보자 

[재료]
돼지고기 불고기용 앞다리살 300g, 양파, 대파

[만드는 법]
1. 아무 것도 두르지 않은 팬에 불고기용 앞다리살, 물 1/2컵(약 90ml)을 부어줍니다. 
2. 센불에서 물이 다 날아가고 기름이 나올 때까지 볶아줍니다.
3. 양파, 대파, 양념장을 넣고 볶아줍니다. 
양념장- 진간장 1스푼, 굴소스 1스푼, 설탕 2스푼, 다진 마늘 1스푼, 된장 1/3스푼, 후추 조금, 참기름 1스푼
4. 통깨를 뿌려 마무리해줍니다.

#돼지불백 #간단요리 

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/vWLnF0qPBHQ/hqdefault.jpg', 'width': 480, 'height': 360}",2022-06-08T03:00:30Z,2:38,74236,1371
AHmRr5p-ykU,UCC9pQY_uaBSa0WOpMNJHbEQ,이걸로 신메뉴 출시가 시급합니다.,,"{'url': 'https://i.ytimg.com/vi/AHmRr5p-ykU/hqdefault.jpg', 'width': 480, 'height': 360}",2023-06-22T11:42:46Z,53,50874,1198
deDdJAruDGM,UCC9pQY_uaBSa0WOpMNJHbEQ,제발 살 뺀다고 굶지 말고 이렇게 드세요,"닭가슴살 냉채를 만들어보자

[재료]
닭가슴살 1팩(110g), 게맛살, 콩나물, 양파

[만드는 법]
1. 닭가슴살과 게맛살은 먹기 좋게 뜯어줍니다.
2. 콩나물은 한번 데쳐서 냉수마찰 시켜줍니다.
3. 양파도 얇게 채 썰어서 물을 부어 매운맛을 빼줍니다.
4. 연겨자 소스, 통깨를 뿌려 마무리해줍니다.
(연겨자 소스 - 연겨자 1/2스푼, 설탕 1스푼, 식초 3스푼, 맛소금 1/3스푼, 다진 마늘 1/2스푼, 참기름 1스푼)

#다이어트요리 #닭가슴살 

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/deDdJAruDGM/hqdefault.jpg', 'width': 480, 'height': 360}",2022-08-17T09:02:11Z,1:50,74351,1132
IX6r9DPCzRo,UCC9pQY_uaBSa0WOpMNJHbEQ,놀러갔을 때 100% 성공하는 라면 맛있게 끓이는 방법,"김치찌개 라면을 만들어 보자

[재료]
돼지고기 200g, 자른 김치, 매운 라면

[만드는 법]
1. 팬에 식용유를 두르고 돼지고기, 자른 김치 3~4스푼을 넣고 볶아줍니다.
2. 물 3컵 (약 540ml), 된장 1스푼(작게), 건더기스프 1봉, 분말 스프 2/3봉 (맛 보면서 추가)을 넣고 끓여줍니다.
3. 양파, 라면을 넣고 끓여줍니다.
4. 대파(혹은 부추), 후추를 뿌려 마무리합니다.

#라면 #김치찌개 

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/IX6r9DPCzRo/hqdefault.jpg', 'width': 480, 'height': 360}",2023-06-24T09:13:17Z,1:41,29566,675
gcaal6esDh0,UCC9pQY_uaBSa0WOpMNJHbEQ,삼겹살 이렇게 더 맛있게 먹어보세요!,"회과육을 자취버전으로 만들어보자

[재료]
삼겹살 300g, 양배추, 양파, 대파

[만드는 법]
1. 팬에 삼겹살을 구워줍니다.
2. 삼겹살 기름이 나오면 된장 1스푼, 다진 마늘 1스푼, 대파를 넣고 볶아줍니다.
3. 양파, 양배추, 굴소스 1스푼, 설탕 1스푼을 넣고 센불에서 볶아줍니다.

#삼겹살 #회과육

채널 멤버십 표시로 이름 옆에 후라이팬을 달아보세요 🍳
https://www.youtube.com/channel/UCC9pQY_uaBSa0WOpMNJHbEQ/join","{'url': 'https://i.ytimg.com/vi/gcaal6esDh0/hqdefault.jpg', 'width': 480, 'height': 360}",2022-07-18T08:09:17Z,2:7,136073,1659
